review_id,product_id,rating,comment,created_at,sentiment_label,sentiment_score,detected_aspects,overall_rule_sentiment,renk_pigment_sentiment,koku_tat_sentiment,nemlendirme_sentiment,yapı_doku_sentiment,paketleme_sentiment,eksik_yanlış_ürün_sentiment,fiyat_performans_sentiment,kargo_teslimat_sentiment,aspect_sentiment,cleaned_comment,cluster,cluster_id,cluster_keywords,representative_comments,cluster_aspect,cluster_sentiment
473192599,870669244,5,Bende çilekli olan var ilk denemek için onu satın almıştım gerçekten kokusu olsun tadı olsun aşırı beğendim hatta diğer renklerini de deneyeceğim 🥲🫶🏻😍🍓,1739785906125,positive,0.8896290063858032,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,Bende çilekli olan var ilk denemek için onu satın almıştım gerçekten kokusu olsun tadı olsun aşırı beğendim hatta diğer renklerini de deneyeceğim 🥲🫶🏻😍🍓,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
481011779,870669244,4,ürünün tadı da kokusu da efsane.İcerigi zengin ve dudağı besliyor ama nemlendirmesini yetersiz buldum.,1742327597721,negative,0.7112075686454773,"['koku_tat', 'nemlendirme']",positive,,positive,positive,,,,,,koku_tat:positive; nemlendirme:positive,ürünün tadı da kokusu da efsane.İcerigi zengin ve dudağı besliyor ama nemlendirmesini yetersiz buldum.,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
594481271,870669244,5,Her rengini aldım harika bir ürün dudakta yok gibi ve aşırı iyi nemlendiriyor,1765302283615,positive,0.993852972984314,"['renk_pigment', 'nemlendirme']",positive,positive,,positive,,,,,,renk_pigment:positive; nemlendirme:positive,Her rengini aldım harika bir ürün dudakta yok gibi ve aşırı iyi nemlendiriyor,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
592486328,870669244,5,Rengi yapısı kokusu her detayı çok ayrı tatlı kızlar indirim döneminde alıp stoklamalık tam ve benim dudaklarımı nemlendirmekle kalmayıp gloss ihtiyacımıda karşıladı kesinlikle almalısınız dudak kalemi sürüp bunu sürdüğünüz zaman tint havası veriyor dudaklarınıza,1764763903247,positive,0.9924139380455016,"['renk_pigment', 'koku_tat', 'nemlendirme', 'yapı_doku', 'fiyat_performans']",positive,positive,positive,positive,positive,,,positive,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive; yapı_doku:positive; fiyat_performans:positive,Rengi yapısı kokusu her detayı çok ayrı tatlı kızlar indirim döneminde alıp stoklamalık tam ve benim dudaklarımı nemlendirmekle kalmayıp gloss ihtiyacımıda karşıladı kesinlikle almalısınız dudak kalemi sürüp bunu sürdüğünüz zaman tint havası veriyor dudaklarınıza,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
597403038,870669244,5,Çok güzel paketlemesi zaten dudaklarım yumuşacık yapıyor teşekkürler,1766156743609,positive,0.8174795508384705,"['nemlendirme', 'yapı_doku', 'paketleme']",positive,,,positive,positive,positive,,,,nemlendirme:positive; yapı_doku:positive; paketleme:positive,Çok güzel paketlemesi zaten dudaklarım yumuşacık yapıyor teşekkürler,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
471366997,870669244,5,Mükemmel hem nemlendiriyor hem de gloss etkisi müthiş çilekli tofita gibi kokuyor,1739203054588,positive,0.990099847316742,"['koku_tat', 'nemlendirme', 'yapı_doku']",positive,,positive,positive,positive,,,,,koku_tat:positive; nemlendirme:positive; yapı_doku:positive,Mükemmel hem nemlendiriyor hem de gloss etkisi müthiş çilekli tofita gibi kokuyor,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
596350652,870669244,5,Kırmızı rengini aldım ve kuru dudaklarıma ince  bir kat sürdüm. Nemlendirdi ve parlattı çok hoşuma gitti . Kokusu çilekli 🍓 doğal bir görünüm sağlıyor ❤️,1765882809375,positive,0.9142922759056092,"['renk_pigment', 'koku_tat', 'nemlendirme', 'yapı_doku']",positive,positive,positive,positive,positive,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive; yapı_doku:positive,Kırmızı rengini aldım ve kuru dudaklarıma ince  bir kat sürdüm. Nemlendirdi ve parlattı çok hoşuma gitti . Kokusu çilekli 🍓 doğal bir görünüm sağlıyor ❤️,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
558216874,870669244,5,Ben öneri ile aldım ve memnun kaldım aşırı renk vermiyor ve yapış yapış yapmıyor en önemlisi buydu benim için,1753078850819,positive,0.876216471195221,"['renk_pigment', 'nemlendirme', 'yapı_doku']",positive,positive,,positive,positive,,,,,renk_pigment:positive; nemlendirme:positive; yapı_doku:positive,Ben öneri ile aldım ve memnun kaldım aşırı renk vermiyor ve yapış yapış yapmıyor en önemlisi buydu benim için,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
599594195,870669244,5,İki tane bitirdim çok güzel bi glos. Çilek kokusu harika yapışmıyor dudakta güzel duruyor,1766821335029,positive,0.9617353677749634,"['koku_tat', 'nemlendirme', 'yapı_doku']",positive,,positive,positive,positive,,,,,koku_tat:positive; nemlendirme:positive; yapı_doku:positive,İki tane bitirdim çok güzel bi glos. Çilek kokusu harika yapışmıyor dudakta güzel duruyor,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
463021933,870669244,5,Pembesini zaten kullanıyordum bunu da denemek istedim çok güzel çilek kokuyor beğendim🍓,1736598118286,positive,0.990847110748291,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,Pembesini zaten kullanıyordum bunu da denemek istedim çok güzel çilek kokuyor beğendim🍓,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
592647200,870669244,5,En iyi nemlendirici bence çok uzun kalıyor ve yumuşsacık zoretanin tedavisinde dudaklarımın çok iyi korudu,1764789534362,negative,0.5114167928695679,['nemlendirme'],positive,,,positive,,,,,,nemlendirme:positive,En iyi nemlendirici bence çok uzun kalıyor ve yumuşsacık zoretanin tedavisinde dudaklarımın çok iyi korudu,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
449912073,870669244,5,Melike Tufan ve Pera’dan görüp aldım 😊 Kendi dudak rengim koyu bir renk olmasına rağmen tam istediğim gibi hafif bir kırmızılık verdi. Çok güzel çilek kokulu bir ürün. Kampanyadan yararlanıp iki tane aldım diğer rengini de sipariş edeceğim.,1733582291150,positive,0.8666964769363403,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,Melike Tufan ve Pera’dan görüp aldım 😊 Kendi dudak rengim koyu bir renk olmasına rağmen tam istediğim gibi hafif bir kırmızılık verdi. Çok güzel çilek kokulu bir ürün. Kampanyadan yararlanıp iki tane aldım diğer rengini de sipariş edeceğim.,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
557458656,870669244,5,Ürüne bayıldım çok iyi gerçekten dudaklarımın nemlendiğini hissediyorum,1752756701663,positive,0.9785600304603576,['nemlendirme'],positive,,,positive,,,,,,nemlendirme:positive,Ürüne bayıldım çok iyi gerçekten dudaklarımın nemlendiğini hissediyorum,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
586602114,870669244,5,"O kadar güzeller ki gloss gibi durup harika nemlendirmeye sahipler çok renk vermiyorlar ancak dudak kalemiyle kullandığımda mükemmel duruyor sürümü, kullanımı çok rahat 2 rengini almıştım diğer 2 rengini de eşim hediye olarak aldı bundan sonra favori dudak ürünüm olur kendileri",1763227342221,positive,0.9856804609298706,"['renk_pigment', 'nemlendirme', 'yapı_doku']",positive,positive,,positive,positive,,,,,renk_pigment:positive; nemlendirme:positive; yapı_doku:positive,"O kadar güzeller ki gloss gibi durup harika nemlendirmeye sahipler çok renk vermiyorlar ancak dudak kalemiyle kullandığımda mükemmel duruyor sürümü, kullanımı çok rahat 2 rengini almıştım diğer 2 rengini de eşim hediye olarak aldı bundan sonra favori dudak ürünüm olur kendileri",1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
456705280,870669244,5,O kadar güzel çilek kokuyor ki aşırı güzel nemlendiriyor kesinlikle tavsiye ederimmm,1735062805428,positive,0.7507697939872742,"['koku_tat', 'nemlendirme']",positive,,positive,positive,,,,,,koku_tat:positive; nemlendirme:positive,O kadar güzel çilek kokuyor ki aşırı güzel nemlendiriyor kesinlikle tavsiye ederimmm,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
470801593,870669244,5,mükemmel caramel dudak kalemiyle guzel oluo,1739006298140,positive,0.980838656425476,['nemlendirme'],positive,,,positive,,,,,,nemlendirme:positive,mükemmel caramel dudak kalemiyle guzel oluo,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
452073751,870669244,5,Rengine ve kokusuna bayıldım nemlendirmesi zaten süper rengide dudak kalemiyle sürünce o kadar güzel duruyor ki,1734216766021,positive,0.916218400001526,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,Rengine ve kokusuna bayıldım nemlendirmesi zaten süper rengide dudak kalemiyle sürünce o kadar güzel duruyor ki,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
544319644,870669244,5,Ürünlerimi teslim alır almaz yorum yapmak isteği oluştu. Paketlemesi çok şık ve özenli. Lip balmları hemen denedim dudakta bıraktıkları his ve renkleri inanılmaz güzel. Hepinize tavsiye ediyorum 🌸 Bir anda bu kadar çok ürün alınca kendimi influencer gibi de hissetmedim değil 😂,1747743653137,positive,0.9978424310684204,"['renk_pigment', 'nemlendirme', 'paketleme']",positive,positive,,positive,,positive,,,,renk_pigment:positive; nemlendirme:positive; paketleme:positive,Ürünlerimi teslim alır almaz yorum yapmak isteği oluştu. Paketlemesi çok şık ve özenli. Lip balmları hemen denedim dudakta bıraktıkları his ve renkleri inanılmaz güzel. Hepinize tavsiye ediyorum 🌸 Bir anda bu kadar çok ürün alınca kendimi influencer gibi de hissetmedim değil 😂,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
